id,type,attributes.base_token_price_usd,attributes.base_token_price_native_currency,attributes.quote_token_price_usd,attributes.quote_token_price_native_currency,attributes.base_token_price_quote_token,attributes.quote_token_price_base_token,attributes.address,attributes.name,attributes.pool_created_at,attributes.fdv_usd,attributes.market_cap_usd,attributes.price_change_percentage.m5,attributes.price_change_percentage.h1,attributes.price_change_percentage.h6,attributes.price_change_percentage.h24,attributes.transactions.m5.buys,attributes.transactions.m5.sells,attributes.transactions.m5.buyers,attributes.transactions.m5.sellers,attributes.transactions.m15.buys,attributes.transactions.m15.sells,attributes.transactions.m15.buyers,attributes.transactions.m15.sellers,attributes.transactions.m30.buys,attributes.transactions.m30.sells,attributes.transactions.m30.buyers,attributes.transactions.m30.sellers,attributes.transactions.h1.buys,attributes.transactions.h1.sells,attributes.transactions.h1.buyers,attributes.transactions.h1.sellers,attributes.transactions.h24.buys,attributes.transactions.h24.sells,attributes.transactions.h24.buyers,attributes.transactions.h24.sellers,attributes.volume_usd.m5,attributes.volume_usd.h1,attributes.volume_usd.h6,attributes.volume_usd.h24,attributes.reserve_in_usd,relationships.base_token.data.id,relationships.base_token.data.type,relationships.quote_token.data.id,relationships.quote_token.data.type,relationships.dex.data.id,relationships.dex.data.type
eth_0x2982d3295a0e1a99e6e88ece0e93ffdfc5c761ae,pool,575.914699918979,0.216430551367726,2646.15060680866,1.0,0.21643055,4.62041978,0x2982d3295a0e1a99e6e88ece0e93ffdfc5c761ae,wTAO / WETH 0.3%,2023-02-09T06:25:28Z,85125583,,0,-0.12,-0.59,-1.57,1,0,1.0,0.0,1,0,1.0,0.0,1,1,1.0,1.0,2,1,2.0,1.0,106,153,59.0,98.0,52.9230121361733,16490.486663859,465062.120185157,2189113.19108701,6137975.2899,eth_0x77e06c9eccf2e797fd462a92b6d7642ef85b0a44,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0xb7ecb2aa52aa64a717180e030241bc75cd946726,pool,68055.0849909929,25.8744339827285691809086919236,68163.3375296713,25.9361140663144,0.99762185,1.00238382,0xb7ecb2aa52aa64a717180e030241bc75cd946726,tBTC / WBTC,2023-08-16T01:22:37Z,289886546,289650765.538492,0,0,0,2.21,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,3,3.0,1.0,0.0,0.0,0.0,2175775.28613982,24651940.3472,eth_0x18084fba666a33d37592fa2633fd49a74dd93a88,token,eth_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,token,curve,dex
eth_0xdb74dfdd3bb46be8ce6c33dc9d82777bcfc3ded5,pool,2759.95341944708,1.04969625295383,2627.28802872927,1.0,1.04969625,0.95265654,0xdb74dfdd3bb46be8ce6c33dc9d82777bcfc3ded5,weETH / WETH,2024-05-10T07:35:58Z,4445027107,4437534098.37266,0,0.01,0.21,1.23,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,1.0,0,3,0.0,2.0,6,13,5.0,8.0,0.0,19583.2523097381,771252.176989965,2172413.848647,3048879.1508,eth_0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,curve,dex
eth_0x109ec142dcbe25581d5b3171f3d3115358fff107,pool,0.00000166498942625818,0.000000000613438075042807,2644.91324632126,1.0,0.000000000613438075,1630156393,0x109ec142dcbe25581d5b3171f3d3115358fff107,SANIN / WETH,2024-10-17T15:31:35Z,700444,,-5.24,-17.15,-23.37,-59.71,8,7,6.0,5.0,14,11,9.0,6.0,23,22,13.0,16.0,32,35,20.0,26.0,1379,1040,768.0,618.0,15939.3748997476,57452.2964198767,303866.910040493,2163021.57202858,91857.0198,eth_0xd3c5bdbc6de5ea3899a28f6cd419f29c09fa749f,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xe4b8583ccb95b25737c016ac88e539d0605949e8,pool,5.20859226705818,0.00197495409220814,2644.91324632126,1.0,0.00197495,506.34,0xe4b8583ccb95b25737c016ac88e539d0605949e8,TRUMP / WETH,2023-08-11T22:28:47Z,239595240,240284778.803588,-0.67,1.47,-0.02,2.65,2,1,2.0,1.0,2,2,2.0,2.0,6,2,6.0,2.0,15,8,15.0,8.0,449,272,344.0,218.0,1374.56833253233,79494.7517070147,416717.989828322,2149790.57852803,7306938.1032,eth_0x576e2bed8f7b46d34016198911cdf9886f78bea7,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xe224cf6068e394ff86db036a7918c95aa67df3f6,pool,0.00000443757049169495,0.00000000168041735137675,2644.92155798818,1.0,0.000000001680417351,595090261,0xe224cf6068e394ff86db036a7918c95aa67df3f6,BIRDDOG / WETH,2024-04-22T15:01:11Z,1858673,1866720.27321098,2.39,33.99,224.36,218.84,9,3,8.0,3.0,31,11,26.0,10.0,40,18,33.0,16.0,67,39,53.0,33.0,770,554,421.0,312.0,8733.48001432063,146009.245868251,2134635.26129489,2146035.31630836,228111.1786,eth_0x70fd93fb088150e203d2243b9bd3190276f80c70,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,pool,1.00026286560019,0.00038035087976103,1.0003468362995,0.000377050162435873,1.00875405,0.99132191,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,FRAX / USDC 0.05%,2021-12-29T12:36:19Z,649604151,641179508.647905,0,0,0,-0.07,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,5,2.0,3.0,0.0,0.0,0.0,2135984.81913523,54731061.7686,eth_0x853d955acef822db058eb8505911ed77f175b99e,token,eth_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,token,uniswap_v3,dex
eth_0x43de4318b6eb91a7cf37975dbb574396a7b5b5c6,pool,59.1095909356006,0.0222912994212668,2644.91324632126,1.0,0.02229130,44.86,0x43de4318b6eb91a7cf37975dbb574396a7b5b5c6,BANANA / WETH,2023-09-14T17:00:59Z,499701445,204324075.868574,0,0.03,-1.04,5.35,1,0,1.0,0.0,3,0,3.0,0.0,3,0,3.0,0.0,3,0,3.0,0.0,159,128,73.0,71.0,2370.56787385341,6968.61010458484,136032.559423778,2114103.34067714,10627452.0281,eth_0x38e68a37e401f7271568cecaac63c6b1e19130b4,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,pool,1.00126630974807,0.000378385987241907,0.996334275116701,0.000376522134663495,1.00495018,0.99507420,0x04c8577958ccc170eb3d2cca76f9d51bc6e42d8f,USDC / USDT 0.01%,2023-04-03T17:59:32Z,25785329110,35006896078.9602,0,0.07,-0.07,0.35,0,0,0.0,0.0,0,1,0.0,1.0,0,1,0.0,1.0,0,2,0.0,2.0,19,57,16.0,46.0,0.0,8449.6120176973,1012255.29786823,2081056.01238735,22555018.3346,eth_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,token,eth_0xdac17f958d2ee523a2206206994597c13d831ec7,token,pancakeswap-v3-ethereum,dex
eth_0xf55b0f6f2da5ffddb104b58a60f2862745960442,pool,0.9898913815793,0.000376773071987114961562741956892,0.989500709393215,0.000376624374097195,1.00039482,0.99960534,0xf55b0f6f2da5ffddb104b58a60f2862745960442,USDe / crvUSD,2023-12-20T07:32:30Z,2412771250,2412499939.239,0,0,0,-0.83,0,1,0.0,1.0,0,1,0.0,1.0,0,1,0.0,1.0,0,1,0.0,1.0,7,4,6.0,4.0,168427.107930661,168427.107930661,168427.107930661,2001065.77360082,9136316.774,eth_0x4c9edd5852cd905f086c759e8383e09bff1e68b3,token,eth_0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,token,curve,dex
eth_0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,pool,11.4485769636886,0.00432175415459839,2644.96140430952,1.0,0.00432175,231.39,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,LINK / WETH 0.3%,2021-12-29T12:36:53Z,11448576882,7165442373.10618,0.15,0.09,0.23,3.6,3,0,3.0,0.0,3,0,3.0,0.0,3,1,3.0,1.0,5,1,4.0,1.0,53,70,27.0,49.0,66491.0995170484,118249.598542599,572462.541495636,1949382.48308497,22153718.9461,eth_0x514910771af9ca656af840dff83e8264ecf986ca,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,pool,157.467478405619,0.0595098243626143,2644.96140430952,1.0,0.05950982,16.80,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,AAVE / WETH 0.3%,2021-12-29T13:03:09Z,2519479614,2352374451.41931,0,0,0.89,3.24,1,0,1.0,0.0,1,0,1.0,0.0,1,0,1.0,0.0,1,0,1.0,0.0,35,35,19.0,18.0,13303.9683750453,13303.9683750453,603295.617525521,1889906.50243616,8770952.6125,eth_0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x038f05e76367aa74f258cc3d77dc837e1c701363,pool,0.0000162104570023025,0.00000000615324162334448,2644.96140430952,1.0,0.000000006153241623,162515965,0x038f05e76367aa74f258cc3d77dc837e1c701363,KABOSU / WETH 1%,2024-10-16T12:51:23Z,6819577,,-2.12,-0.11,-24.27,-47.06,4,1,4.0,1.0,9,6,9.0,6.0,20,10,18.0,10.0,62,41,56.0,33.0,740,572,566.0,409.0,10210.6602025507,186280.058755707,780553.507532517,1841726.70202419,153974.439,eth_0xb3e41d6e0ea14b43bc5de3c314a408af171b03dd,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x3075ff29511446fec10a662d1866475bec1b3637,pool,0.000165110922835409,0.0000000693330591358042,2644.92155798818,1.0,0.00000007,14423134,0x3075ff29511446fec10a662d1866475bec1b3637,MAGA / WETH,2024-08-18T06:12:47Z,3364676,,0,-10.65,6.62,136.63,1,0,1.0,0.0,2,1,2.0,1.0,2,1,2.0,1.0,4,5,4.0,5.0,95,84,79.0,79.0,17874.9844353751,166057.225141151,897973.769760508,1796603.41990393,518557.0957,eth_0xf211b655431c10e72c1caeae37688ae9f7f7a549,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x25215d9ba4403b3da77ce50606b54577a71b7895,pool,0.0000164044590417314,0.00000000626509957301760408125719505984,0.00000141582274328136,0.000000000535290511602368,11.70,0.08544006,0x25215d9ba4403b3da77ce50606b54577a71b7895,DRAGONX / TITANX 1%,2024-01-17T21:41:23Z,87093838,,-0.08,-1.91,11.88,15.94,0,3,0.0,3.0,3,4,3.0,4.0,6,11,5.0,9.0,15,18,10.0,16.0,261,263,77.0,164.0,4036.02096343238,62171.5167340067,702388.664537146,1775232.7459143,12878142.1676,eth_0x96a5399d07896f757bd4c6ef56461f58db951862,token,eth_0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,token,uniswap_v3,dex
eth_0x6683eafe46cb9ed394f298e14b87ed680c17cedd,pool,2757.54428486788,1.04969625295383,2689.4373486174,1.02377043331256,1.02532386,0.97530160,0x6683eafe46cb9ed394f298e14b87ed680c17cedd,weETH / rsETH,2024-07-26T08:24:00Z,4441147089,4437534098.37266,0,0,-0.04,1.24,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,1.0,0.0,4,4,2.0,2.0,0.0,106470.588382741,523072.557143134,1732641.89224733,22634084.046,eth_0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,token,eth_0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,token,curve,dex
eth_0x03058769e699f6fb2bd8df8d49a39447b706a1b0,pool,0.0000588997613954436,0.0000000222188219460328,2644.91324632126,1.0,0.00000002,45006887,0x03058769e699f6fb2bd8df8d49a39447b706a1b0,FGM / WETH,2023-04-19T05:56:35Z,4086990,,-5.59,17.28,23.48,310.32,3,8,3.0,8.0,16,18,15.0,17.0,30,22,24.0,21.0,50,23,35.0,22.0,796,485,586.0,341.0,13265.8364432055,116236.974114145,667825.132504341,1718907.58117103,586239.0808,eth_0x1f19d846d99a0e75581913b64510fe0e18bbc31f,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xa1bf0e900fb272089c9fd299ea14bfccb1d1c2c0,pool,0.000166319051652664,0.0000000630061154101754,2647.26601187248,1.0,0.00000006,15871475,0xa1bf0e900fb272089c9fd299ea14bfccb1d1c2c0,ANDY / WETH,2024-03-09T01:46:59Z,166302421,166793947.865473,0,-0.75,-1.29,9,0,1,0.0,1.0,0,4,0.0,2.0,2,4,2.0,2.0,3,9,3.0,7.0,265,237,214.0,165.0,332.638103305328,15604.7633561193,539455.399079645,1701358.56822499,4354649.9135,eth_0x68bbed6a47194eff1cf514b50ea91895597fc91e,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x4dece678ceceb27446b35c672dc7d61f30bad69e,pool,0.991882849016161,0.000376624374097195,0.993288590576929,0.000378108637221885,0.99607451,1.00394096,0x4dece678ceceb27446b35c672dc7d61f30bad69e,crvUSD / USDC,2023-05-18T16:47:19Z,700473250,61313634.5493532,0,0.02,0.2,-0.2,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,1.0,26,26,14.0,14.0,0.0,31776.9242562516,289481.5198674,1678181.57345285,6570293.3736,eth_0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,token,eth_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,token,curve,dex
eth_0x15153da0e9e13cfc167b3d417d3721bf545479bb,pool,0.00195237952986851,0.000000742608697379817,2646.15060680866,1.0,0.00000074,1346604,0x15153da0e9e13cfc167b3d417d3721bf545479bb,Neiro / WETH 0.3%,2024-08-16T23:40:47Z,821346185,822572757.04264,0,-0.92,0.82,3.8,0,1,0.0,1.0,1,2,1.0,2.0,1,5,1.0,4.0,3,6,3.0,5.0,164,196,94.0,130.0,195.237952986851,16105.6810351191,460390.086886393,1669694.53871441,1334204.1459,eth_0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x09ac73ebc9ef815906a64f9862072de0096194ba,pool,0.0202068620099532,0.0000076100781199759,2648.18825742739,1.0,0.00000761,131405,0x09ac73ebc9ef815906a64f9862072de0096194ba,FARTNANNY / WETH,2024-10-18T19:18:59Z,202069,,0,0,281.36,281.36,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,1.0,0.0,70,28,44.0,14.0,0.0,34.683916655428,1666361.56764897,1666361.56764897,209077.0245,eth_0x8405a8e01cda720cc4c48c956c8137082c324bbc,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x3885fbe4cd8aed7b7e9625923927fa1ce30662a3,pool,0.0867357196478573,0.0000326990645805788,2644.91324632126,1.0,0.00003270,30581.91,0x3885fbe4cd8aed7b7e9625923927fa1ce30662a3,NEIRO / WETH,2024-07-27T22:19:11Z,86734600,86486189.0514874,0,-3.24,-6.42,4.23,1,0,1.0,0.0,4,3,4.0,3.0,8,10,8.0,8.0,9,14,9.0,12.0,247,223,145.0,139.0,132.245662316063,53406.7740454753,204259.466566692,1649455.71825592,2142264.6732,eth_0xee2a03aa6dacf51c18679c516ad5283d8e7c2637,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xb138936dc36d36bdaf156e4dce4c454e482d7e66,pool,0.00000143807178743633,0.000000000535290511602368,2644.96140430952,1.0,0.000000000535290512,1868144453,0xb138936dc36d36bdaf156e4dce4c454e482d7e66,TITANX / WETH 0.3%,2024-09-02T11:59:35Z,142791622,,0.51,0.45,2.41,6.53,1,3,1.0,3.0,5,7,5.0,7.0,11,16,11.0,16.0,17,29,17.0,23.0,526,460,369.0,267.0,5578.37399537842,98237.0110837247,454224.664130786,1640965.07022506,406838.9448,eth_0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0xbf7d01d6cddecb72c2369d1b421967098b10def7,pool,2700.03143416875,1.02036824134441,2646.15060680866,1.0,1.02036824,0.98003834,0xbf7d01d6cddecb72c2369d1b421967098b10def7,pufETH / WETH 0.05%,2024-02-27T08:56:23Z,1046651646,,0,-0.15,0.18,1.82,0,1,0.0,1.0,0,3,0.0,3.0,0,5,0.0,5.0,0,8,0.0,8.0,5,170,4.0,159.0,8100.09430250624,15101.3185090111,338972.643892498,1627878.00558998,2635215.0066,eth_0xd9a442856c234a39a81a089c06451ebaa4306a72,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x088276d10561d8260de2afc2e06462ec95a17477,pool,0.0100679905244557,0.00000380765636396973,2644.91324632126,1.0,0.00000381,262629,0x088276d10561d8260de2afc2e06462ec95a17477,PAC / WETH,2024-07-22T18:12:59Z,4287763,4289010.5091526,-0.42,-6.19,15.38,-1.71,0,2,0.0,2.0,0,2,0.0,2.0,0,4,0.0,4.0,7,14,7.0,13.0,594,435,381.0,288.0,634.122840671216,16789.7767152782,251810.2257172,1624911.15675264,383266.3962,eth_0x4c44a8b7823b80161eb5e6d80c014024752607f2,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xfd81996f996f8bebd762c1a913374f2788a914f8,pool,0.00000194386364992016,0.000000000703259866691401,2644.97088293504,1.0,0.000000000703259867,1421949478,0xfd81996f996f8bebd762c1a913374f2788a914f8,Cancy / WETH 1%,2024-10-17T15:50:11Z,408211,,4.46,-2.61,-6.58,1.44,1,1,1.0,1.0,2,1,2.0,1.0,2,4,2.0,4.0,5,9,5.0,9.0,1834,1661,1004.0,982.0,542.873375745457,4397.54448641959,56272.5194543114,1608475.42270168,46728.6472,eth_0x528253715ff4eb9d6923b3ff401fcb1662ac7d66,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,pool,68439.9656461297,25.7922643192634,68272.4756896649,25.7596359700322,1.00126665,0.99873496,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,cbBTC / WBTC 0.01%,2024-09-11T19:39:47Z,438107122,530318904.897014,0,0,-0.01,2.1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,7,10,3.0,9.0,0.0,0.0,141062.477656032,1521680.22910926,373925.4193,eth_0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,token,eth_0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,token,uniswap_v3,dex
eth_0xd0a4c8a1a14530c7c9efdad0ba37e8cf4204d230,pool,0.446501507350113,0.0001695655394627452056816820966295,1.00295811077602,0.000379025331436301,0.44737258,2.23527335,0xd0a4c8a1a14530c7c9efdad0ba37e8cf4204d230,SHFL / USDC 0.3%,2024-03-13T18:50:23Z,430261625,81274309.5155711,0,0.11,-0.52,4.48,0,1,0.0,1.0,0,1,0.0,1.0,0,1,0.0,1.0,0,2,0.0,2.0,64,53,42.0,44.0,10175.6602134536,10868.5856260357,134762.31297619,1488736.99548557,9955924.8046,eth_0x8881562783028f5c1bcb985d2283d5e170d88888,token,eth_0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,token,uniswap_v3,dex
eth_0xdacf5fa19b1f720111609043ac67a9818262850c,pool,2454.80359266877,1.01321001156144,2422.79839782251,1.0,1.01321001,0.98696222,0xdacf5fa19b1f720111609043ac67a9818262850c,osETH/wETH-BPT / WETH / osETH 0.01%,2023-11-29T14:26:29Z,6373034491312847000,,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0.0,0.0,0.0,0.0,50019954.3346,eth_0xdacf5fa19b1f720111609043ac67a9818262850c,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,balancer_ethereum,dex
eth_0x2621cc0b3f3c079c1db0e80794aa24976f0b9e3c,pool,0.993124493646481,0.000375383810812617249882098506661,0.0465977871845065,0.0000176131542829332,21.31,0.04692039,0x2621cc0b3f3c079c1db0e80794aa24976f0b9e3c,USDS / SKY,2024-09-03T07:53:35Z,1118418719,,0,-0.09,-0.49,-0.73,1,0,1.0,0.0,1,0,1.0,0.0,1,0,1.0,0.0,3,0,2.0,0.0,33,27,11.0,10.0,18555.338314138,73126.9998716937,560884.918371934,1474530.14862532,117652752.1405,eth_0xdc035d45d973e3ec169d2276ddab16f1e407384f,token,eth_0x56072c95faa701256059aa122697b133aded9279,token,uniswap_v2,dex
eth_0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,pool,7.40096126958573,0.00279651293197592,2644.96140430952,1.0,0.00279651,357.59,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,UNI / WETH 0.3%,2021-12-29T13:15:46Z,7400594442,5575362366.96897,0.01,-0.02,-1.13,0.84,2,0,2.0,0.0,5,3,5.0,1.0,5,6,5.0,3.0,5,7,5.0,4.0,34,40,26.0,30.0,24045.4211158107,184822.770527445,557953.49288614,1473807.99123387,25650138.7604,eth_0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x0f23d49bc92ec52ff591d091b3e16c937034496e,pool,0.00129137939116969,0.000000489639117662261,2644.92155798818,1.0,0.00000049,2042320,0x0f23d49bc92ec52ff591d091b3e16c937034496e,WOJAK / WETH,2023-04-17T23:48:11Z,89647509,89931716.5335564,-0.67,-0.67,-2.76,6.32,1,2,1.0,2.0,1,4,1.0,3.0,4,7,4.0,6.0,5,9,5.0,8.0,217,162,123.0,106.0,10925.1900635416,25721.778437929,176537.765644561,1445450.03004145,6521384.7069,eth_0x5026f006b85729a8b14553fae6af249ad16c9aab,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x0c3fdf9c70835f9be9db9585ecb6a1ee3f20a6c7,pool,0.000170880204809805,0.0000000644186469421146,2644.91324632126,1.0,0.00000006,15523456,0x0c3fdf9c70835f9be9db9585ecb6a1ee3f20a6c7,MAGA / WETH,2024-05-16T14:08:11Z,70631659,69905977.8301811,0.01,-0.38,-1.57,-2.62,2,0,2.0,0.0,5,2,5.0,2.0,6,3,6.0,3.0,9,9,9.0,9.0,284,225,187.0,145.0,177.504128349092,18364.8087844447,257109.87807244,1429666.64244576,3180640.9944,eth_0xd29da236dd4aac627346e1bba06a619e8c22d7c5,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x2ea336fd2f215eea475f113eb57558c5eabd29c6,pool,0.139989890442403,0.0000535299806082198,2644.96140430952,1.0,0.00005353,18681.12,0x2ea336fd2f215eea475f113eb57558c5eabd29c6,GATSBY / WETH 1%,2024-10-18T21:19:47Z,13998989,,5.77,29743.75,29743.75,29743.75,8,3,8.0,3.0,10,7,10.0,6.0,40,24,26.0,20.0,289,76,239.0,63.0,289,76,239.0,63.0,43044.8957923813,1423757.61082941,1423757.61082941,1423757.61082941,946401.5361,eth_0xca7af58da871736994ce360f51ec6cd28351a3df,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x704ad8d95c12d7fea531738faa94402725acb035,pool,0.0355362518626857,0.0000133833839206931,2647.55509619708,1.0,0.00001338,74719.52,0x704ad8d95c12d7fea531738faa94402725acb035,JOE / WETH,2023-10-11T19:15:23Z,35536246,35433246.3035932,0,3.88,6.77,-1.64,1,0,1.0,0.0,2,1,2.0,1.0,4,2,4.0,2.0,12,8,11.0,7.0,210,166,162.0,125.0,132.377754809854,109361.867246261,468020.738270111,1398127.6839675,2603278.1933,eth_0x76e222b07c53d28b89b0bac18602810fc22b49a8,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0x4370e48e610d2e02d3d091a9d79c8eb9a54c5b1c,pool,3126.41582122383,1.18196604757379,2644.96140430952,1.0,1.18196605,0.84604799,0x4370e48e610d2e02d3d091a9d79c8eb9a54c5b1c,wstETH / WETH 0.005%,2023-11-06T06:29:51Z,11107939262,11143904229.6777,0,-0.12,-0.1,1.73,1,0,1.0,0.0,1,0,1.0,0.0,2,1,1.0,1.0,2,1,1.0,1.0,37,75,16.0,39.0,3004.25296147092,7092.29202633581,510485.632523712,1373768.476957,203760.1622,eth_0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,solidly-v3,dex
eth_0x2172009e620ab2fc52b3c52648e1dcc28c16bf7d,pool,0.00000000412054167626251,0.00000000000154418430800704,2644.92155798818,1.0,0.000000000001544184,647591090529,0x2172009e620ab2fc52b3c52648e1dcc28c16bf7d,FWOG / WETH,2024-07-30T08:03:59Z,1733471,,-13.48,-22.51,-43.5,-63.07,8,6,7.0,4.0,14,7,13.0,5.0,34,16,32.0,13.0,41,22,36.0,19.0,578,548,323.0,373.0,23815.9713869615,75225.9022159301,315605.526354113,1336628.73194489,190412.8753,eth_0x69fd9281a920717ee54193a1c130b689ef341933,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v2,dex
eth_0xe8a6936d70939223374afd37b8d7ba08f42f4065,pool,0.000000267152510334918,0.0000000000963742274590685,2644.96140430952,1.0,0.000000000096374227,10376218065,0xe8a6936d70939223374afd37b8d7ba08f42f4065,GOAT / WETH 1%,2024-10-18T13:25:23Z,69512.22,,7.92,-51.19,-72.63,-28.76,5,1,4.0,1.0,13,5,10.0,5.0,19,19,15.0,19.0,21,30,17.0,30.0,1475,1044,864.0,657.0,2111.33027654817,17112.5035596801,223014.417292412,1335430.0045618,19325.3231,eth_0x17d2fd348d70035c4c03d740f435cf4e028812e9,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
eth_0x99282a10f138d2fecb8ba7d1dd41207fa96d8497,pool,0.000623498989959407,0.000000236067601811985,2641.18830866079,1.0,0.00000024,4236075,0x99282a10f138d2fecb8ba7d1dd41207fa96d8497,cat / WETH 1%,2024-10-18T10:59:11Z,369978,,0,0,0,196.38,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,453,347,307.0,251.0,0.0,0.0,0.0,1318471.49726911,0.0,eth_0x4567af93d029dccc128faeb0ba33452b3375155f,token,eth_0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,token,uniswap_v3,dex
